Tissue,sgID,Cell_Line,Mouse_Genotype,Sex,Time_Point,MetBurden,MetSeeding,SizePercentile,PeakMode,MetDormancy
Liver,Zc3h7ammu-sg3,rp48,NSG,F,1week,1.36148967588221,0.967270260723526,1.19869831546708,0.438528495547976,0.953110154167858
Liver,Zeb1mmu-sg1,rp48,NSG,F,1week,0.962870243022484,0.720386575115691,0.950870314965814,0.467884322350076,0.968524334558712
Liver,Zeb1mmu-sg2,rp48,NSG,F,1week,0.730861859671986,0.550102889491389,1.04823889739663,0.500826410707732,0.958456514033154
Liver,Zeb1mmu-sg3,rp48,NSG,F,1week,0.810179293144718,0.870786917916354,1.06697394670064,0.523309128780317,1.04302620644784
Liver,Zfp574mmu-sg1,rp48,NSG,F,1week,0.815021276742701,1.32996591647666,0.637790186753547,,1.04302620644784
Liver,Zfp574mmu-sg2,rp48,NSG,F,1week,,,0.362568679334031,,1.04302620644784
Liver,Zfp574mmu-sg3,rp48,NSG,F,1week,0.990466290841446,0.837791696973889,1.17549280196542,0.14168818695686,0.990874896125452
Liver,sgNT2-MMU,rp48,NSG,F,1week,0.852526190060578,0.906856830097753,1.08001368525946,0.406759468791667,1.02853973135829
Liver,sgNT3-MMU,rp48,NSG,F,1week,1.02928127449257,1.07634120033286,0.877046929442319,0.398229165835479,1.01848441335495
Liver,sgSafe19-MMU,rp48,NSG,F,1week,1.05799713339106,0.737620950596576,1.88941715072586,0.360054838291842,0.927134405731417
Liver,sgSafe28-MMU,rp48,NSG,F,1week,0.96290994066275,1.13993923799959,0.837654511317877,0.388640502768274,1.01405325626874
Liver,sgSafe29-MMU,rp48,NSG,F,1week,1.16685363675406,1.09655061028184,0.966229420421648,0.359389075261565,0.987398142103959
Liver,sgSafe30-MMU,rp48,NSG,F,1week,0.795414202631979,1.06286403228633,0.703824209035574,0.296109596669714,1.01628194474405
Liver,sgSafe33-MMU,rp48,NSG,F,1week,1.07474369969945,1.10803498891318,0.909647779479326,0.345301147897888,1.02722277907742
Liver,sgSafe36-MMU,rp48,NSG,F,1week,1.06431991485247,1.18195786461892,0.837853938645316,0.119109029694275,1.00130515818993
Liver,sgSafe4-MMU,rp48,NSG,F,1week,0.964201623425164,0.919673409146288,1.01494070210037,0.543665694648559,1.00766938589029
Liver,sgSafe5-MMU,rp48,NSG,F,1week,1.03175238402993,0.770160875726662,1.32276972331815,0.181098071720471,0.971910783280946
Liver,Actr3mmu-sg1,rp48,NSG,F,3weeks,0.689298282186938,0.733855129987506,0.980501249076255,0.882857439301332,0.956539973932364
Liver,Actr3mmu-sg2,rp48,NSG,F,3weeks,0.514696464435881,0.461514378968685,1.07108339693234,0.742246942187214,1.22826961564999
Liver,Actr3mmu-sg3,rp48,NSG,F,3weeks,0.36197039417293,0.479573518371423,0.849679250386956,0.938509010914343,0.647254558632199
Liver,Arpc4mmu-sg1,rp48,NSG,F,3weeks,0.483629036392901,0.47720710745226,1.09433134433135,0.476741078948809,0.623987237897055
Liver,Arpc4mmu-sg2,rp48,NSG,F,3weeks,0.105659849291358,0.258899195389841,0.424499824499824,,0
Liver,Arpc4mmu-sg3,rp48,NSG,F,3weeks,0.324493562034164,0.371192308275115,1.15379307351559,0.787032774570494,0.734384979986534
Liver,Bag1mmu-sg1,rp48,NSG,F,3weeks,1.02740407829555,0.974786422023355,1.03174342699017,1.11468575287323,1.69335252266008
Liver,Bag1mmu-sg2,rp48,NSG,F,3weeks,1.0433096893297,0.960712079354228,1.09873230755732,1.30049600350979,0.867909521802267
Liver,Bag1mmu-sg3,rp48,NSG,F,3weeks,1.15964251575534,1.05213156660596,1.15364829933711,1.03029119823384,1.34464855490492
Liver,Brk1mmu-sg2,rp48,NSG,F,3weeks,0.502714566373036,0.505499340056492,1.19828052125151,0.951124646547716,1.49259956109357
Liver,Brk1mmu-sg3,rp48,NSG,F,3weeks,0.182163076487496,0.276711732696345,0.605525868822665,0.502778450812077,0.0860090517101346
Liver,Cdh6mmu-sg2,rp48,NSG,F,3weeks,1.01736495830646,0.998721068596897,1.07728789974812,0.862853352679995,1.21572345001516
Liver,Cdh6mmu-sg3,rp48,NSG,F,3weeks,0.988577977446973,1.03858148204294,0.962618462618462,0.943826548084372,1.1410762637241
Liver,Chd7mmu-sg1,rp48,NSG,F,3weeks,1.33266157695359,1.0290283780111,1.60859171972713,1.21395519539379,1.7653828715978
Liver,Chd7mmu-sg2,rp48,NSG,F,3weeks,1.49860509778914,1.15665809663227,1.32532952057195,1.34656535709926,1.52486881261093
Liver,Chd7mmu-sg3,rp48,NSG,F,3weeks,1.57218064109607,1.30557542227734,1.29714695980093,1.37480037563616,1.50234630674544
Liver,Crebbpmmu-sg1,rp48,NSG,F,3weeks,1.41123412885347,1.15149719718133,1.21148201583617,0.826459577091064,1.38362387533695
Liver,Crebbpmmu-sg2,rp48,NSG,F,3weeks,1.1938268476888,1.07116903683568,1.26842002281033,0.856982223259459,1.57348781823041
Liver,Crebbpmmu-sg3,rp48,NSG,F,3weeks,1.53463219840403,1.12176995766508,1.34539666433375,1.30240939508493,1.83678390967549
Liver,Ctnnd1mmu-sg1,rp48,NSG,F,3weeks,1.00272099192063,0.988734892573008,1.07461185164276,0.845706592134265,1.280662098664
Liver,Ctnnd1mmu-sg2,rp48,NSG,F,3weeks,0.741704329422368,0.820546576202334,0.932437520978765,0.808918652079492,1.0476822759753
Liver,Ctnnd1mmu-sg3,rp48,NSG,F,3weeks,0.733572632603624,0.821264740997539,0.954117256232607,0.850569165474342,0.964815474929333
Liver,Ewsr1mmu-sg1,rp48,NSG,F,3weeks,1.05094162008709,1.02169541557249,1.00252122501363,0.8725658626443,0.647254558632199
Liver,Ewsr1mmu-sg2,rp48,NSG,F,3weeks,0.88530856816408,0.800381427437142,1.01796858788318,1.25904796203846,1.89424697218749
Liver,Ewsr1mmu-sg3,rp48,NSG,F,3weeks,1.00675169390482,0.862458684005614,1.23836175958608,1.257493326118,0.795583728318745
Liver,Gabrr1mmu-sg1,rp48,NSG,F,3weeks,0.742985011843244,0.776760423537145,1.05330555421096,0.769211488551072,1.4188754390398
Liver,Gabrr1mmu-sg2,rp48,NSG,F,3weeks,0.848561576449021,0.933199418294935,0.853896103896104,0.826577218367713,1.85272923033132
Liver,Gabrr1mmu-sg3,rp48,NSG,F,3weeks,1.25645049437967,1.00142070912423,1.33886780040364,1.49399181139227,1.68055888678566
Liver,Gata6mmu-sg1,rp48,NSG,F,3weeks,0.992927587183823,1.25424185683958,0.893171496943293,0.779777330830363,2.10682357684408
Liver,Gata6mmu-sg2,rp48,NSG,F,3weeks,1.06685195643152,0.964470721052428,1.2784872789307,0.761765375565619,1.23346314468022
Liver,Gata6mmu-sg3,rp48,NSG,F,3weeks,0.791770462524031,1.00102106208879,1.03292255738041,0.500787221674098,1.19524315991549
Liver,Gpatch8mmu-sg1,rp48,NSG,F,3weeks,1.81282449073617,1.08725924569531,1.71971222590948,2.06244961128157,1.67491311224999
Liver,Gpatch8mmu-sg2,rp48,NSG,F,3weeks,0.843204178941691,0.816016589266128,1.20065215379907,1.15695531766566,1.35874973825224
Liver,Gpatch8mmu-sg3,rp48,NSG,F,3weeks,1.72545244572241,1.14721587692823,1.86562532227395,1.71644772680085,2.57573148405834
Liver,Inpp5emmu-sg1,rp48,NSG,F,3weeks,0.970201675084857,1.01103483568287,1.01099722851488,1.0616595492429,1.17727996791676
Liver,Inpp5emmu-sg2,rp48,NSG,F,3weeks,0.922401393960438,0.955292159316926,0.81914107927275,0.964200733237478,0.540032591343633
Liver,Inpp5emmu-sg3,rp48,NSG,F,3weeks,0.862299103616193,1.08200462768161,0.797480411770236,0.52131724289598,1.22150228994393
Liver,KMT5Bmmu-sg1,rp48,NSG,F,3weeks,0.426111904681331,0.699340311154723,0.662077134571294,0.127477140059403,1.06077830442499
Liver,KMT5Bmmu-sg2,rp48,NSG,F,3weeks,0.539555380558738,0.740969541214339,0.908134683810836,0.496768883027509,0.878803783582212
Liver,KMT5Bmmu-sg3,rp48,NSG,F,3weeks,1.03378469799107,1.15459457123101,0.904836836728986,0.529230906537277,1.31577308914254
Liver,Kctd10mmu-sg1,rp48,NSG,F,3weeks,0.834941836783427,0.882737206794164,1.00342123414429,0.581493399093381,0.813107598986558
Liver,Kctd10mmu-sg2,rp48,NSG,F,3weeks,1.01504640338361,0.973633255091571,0.962336024822791,0.727416326045687,1.07938845011666
Liver,Kctd10mmu-sg3,rp48,NSG,F,3weeks,0.256886125825655,0.471615827978054,0.452923787949294,0.494002235625205,0.181847709329999
Liver,Kdm5ammu-sg1,rp48,NSG,F,3weeks,1.11738083310411,0.911675943349996,1.31755862406384,1.06502162502733,0.994479660398431
Liver,Kdm5ammu-sg2,rp48,NSG,F,3weeks,1.56391124328746,1.01783791777358,1.16335743784548,1.34453806885915,1.86283019313657
Liver,Kdm5ammu-sg3,rp48,NSG,F,3weeks,1.93187518079903,1.16075988669017,1.821419351659,2.18419251094058,1.45478167463999
Liver,Lamc1mmu-sg1,rp48,NSG,F,3weeks,0.736433111139378,0.705059151636425,1.02180555074463,0.923500636948078,0.942914048377772
Liver,Lamc1mmu-sg2,rp48,NSG,F,3weeks,0.788810755372137,0.88961761919831,1.00769469468585,0.326712709532066,1.14885736941335
Liver,Lamc1mmu-sg3,rp48,NSG,F,3weeks,0.850458189934748,1.05194796136103,0.829685905986449,0.568808374374952,1.07194439183999
Liver,Maddmmu-sg1,rp48,NSG,F,3weeks,1.31073157505138,1.12727552074592,1.22842491526918,1.10178244807096,1.18706143590416
Liver,Maddmmu-sg2,rp48,NSG,F,3weeks,1.37282385570498,1.10754882454122,1.22050269152559,1.20287141578441,1.18412461889302
Liver,Maddmmu-sg3,rp48,NSG,F,3weeks,1.05112071378715,0.899546372927522,1.07441599659574,1.40846672414889,1.3713929460522
Liver,Mgammu-sg1,rp48,NSG,F,3weeks,0.988676372630548,0.894649545449606,1.07387378138628,1.06659797110106,1.12468061192047
Liver,Mgammu-sg2,rp48,NSG,F,3weeks,1.08408699272444,0.768343935201021,1.13455511115957,1.37013296149432,1.56076298294378
Liver,Mgammu-sg3,rp48,NSG,F,3weeks,1.12974180938113,0.897126844387505,1.31242076215914,1.10951172946485,1.76083084538558
Liver,Nfibmmu-sg1,rp48,NSG,F,3weeks,,,0.512593282703388,,0
Liver,Nfibmmu-sg2,rp48,NSG,F,3weeks,0.339334143012995,0.681593673660119,0.43635442900895,0.275236408697849,0.669965244899996
Liver,Ptenmmu-sg1,rp48,NSG,F,3weeks,1.35575147198347,0.460682333389187,2.31929497379711,1.63737875314518,2.69689399430083
Liver,Ptenmmu-sg2,rp48,NSG,F,3weeks,1.16686319191573,0.594271153829794,2.08470397631237,2.42818559214587,2.89876051506236
Liver,Ptenmmu-sg3,rp48,NSG,F,3weeks,1.51344118045429,0.536447059976697,2.88622924441993,2.62260357508731,3.67042309015764
Liver,Rac1mmu-sg1,rp48,NSG,F,3weeks,0.0523089045614946,0.132737957806993,0.473218673218673,0.0840175710089076,0.385737565245452
Liver,Rac1mmu-sg2,rp48,NSG,F,3weeks,0.0271573022092416,0.067747098917784,0.301407110821918,,0
Liver,Rac1mmu-sg3,rp48,NSG,F,3weeks,0.148858502276733,0.184841014388211,0.87271350036749,0.100498250989306,0.462885078294542
Liver,Runx1t1mmu-sg1,rp48,NSG,F,3weeks,0.563052755197413,0.74235223406712,0.809032254252302,0.513772660633574,1.1231770282147
Liver,Runx1t1mmu-sg2,rp48,NSG,F,3weeks,0.752981138785134,0.834644587936109,0.805408854475276,0.951442971178046,1.14164481193721
Liver,Runx1t1mmu-sg3,rp48,NSG,F,3weeks,0.640968694528269,0.792193336563817,0.783738844748696,0.811535170979372,1.11435296626464
Liver,Setd2mmu-sg1,rp48,NSG,F,3weeks,1.20192253252146,1.00744518855573,1.20779220779221,1.05064051864446,1.55235849428048
Liver,Setd2mmu-sg2,rp48,NSG,F,3weeks,1.1160271867722,1.01958935384701,0.913385010260705,1.28866878239144,1.09108625597999
Liver,Setd2mmu-sg3,rp48,NSG,F,3weeks,0.872460115593193,0.85428984370668,1.08181488316909,1.1799125734916,1.21231806219999
Liver,Trip12mmu-sg1,rp48,NSG,F,3weeks,1.40900472142976,0.518795566351234,2.60449571001316,1.54825255376796,2.0444090958009
Liver,Trip12mmu-sg2,rp48,NSG,F,3weeks,0.893853335959949,0.411577422961975,2.69521280911669,1.37643609702533,1.74515140405402
Liver,Trip12mmu-sg3,rp48,NSG,F,3weeks,1.31845942258594,0.761349211353542,1.88058095593368,2.05176937815827,2.41314495793363
Liver,Tsc1mmu-sg1,rp48,NSG,F,3weeks,1.1690723042068,1.19554406752642,1.0101296961583,0.991783104507842,1.85378732812135
Liver,Tsc1mmu-sg2,rp48,NSG,F,3weeks,2.49732272607095,1.12991993091566,2.36603882743156,2.48492365216988,3.29735906676685
Liver,Tsc1mmu-sg3,rp48,NSG,F,3weeks,1.38076539779393,0.818092564292806,1.80373095131276,1.990546240645,2.76445255092574
Liver,Tsc2mmu-sg1,rp48,NSG,F,3weeks,3.34354333004878,0.925748544590786,2.94103983089164,2.96516071770052,3.16206526414584
Liver,Tsc2mmu-sg2,rp48,NSG,F,3weeks,1.150345517991,0.72281996781082,1.76388206388206,2.43595569570698,3.91671989326151
Liver,Tsc2mmu-sg3,rp48,NSG,F,3weeks,1.61205634843415,0.637336111438004,2.41446125444033,3.5002679278464,3.18233491327498
Liver,Zc3h7ammu-sg1,rp48,NSG,F,3weeks,0.817170880018986,0.944884998034908,0.8895937574075,0.528841810302977,1.13149685805333
Liver,Zc3h7ammu-sg2,rp48,NSG,F,3weeks,1.52576441161481,1.38912104401146,1.05978853896789,1.17098757412184,2.53034434567718
Liver,Zc3h7ammu-sg3,rp48,NSG,F,3weeks,0.755542045512484,0.982103358437027,0.875456905785851,0.550291539762983,1.12745579784599
Liver,Zeb1mmu-sg1,rp48,NSG,F,3weeks,1.41903184896352,0.848463102904903,1.60983781867814,1.66852193162477,1.60199172504999
Liver,Zeb1mmu-sg2,rp48,NSG,F,3weeks,1.53869099678023,0.865540932289058,2.29135962014358,1.82708813407501,1.98665994585952
Liver,Zeb1mmu-sg3,rp48,NSG,F,3weeks,1.45528693329062,1.081954722021,1.4535451035451,1.92338992845729,2.43979010017748
Liver,Zfp574mmu-sg1,rp48,NSG,F,3weeks,1.05882606434825,1.76035626232114,0.66278681066881,0.410895186925436,1.07875759772033
Liver,Zfp574mmu-sg2,rp48,NSG,F,3weeks,,,0.697493035372141,,0.909238546649994
Liver,Zfp574mmu-sg3,rp48,NSG,F,3weeks,0.579630767047828,0.845778444149863,0.737874706587362,0.799835034480236,0.530389152212497
Liver,sgNT2-MMU,rp48,NSG,F,3weeks,0.874615442288129,0.873117630690081,0.940843286607323,0.641173521965666,0.926893664060674
Liver,sgNT3-MMU,rp48,NSG,F,3weeks,1.07642141750974,0.945982971970208,1.23429273429273,1.10206807344219,1.3188054595554
Liver,sgSafe19-MMU,rp48,NSG,F,3weeks,1.03285627535024,0.992870347480274,1.02877212973074,0.706198151246054,0.848622643539995
Liver,sgSafe28-MMU,rp48,NSG,F,3weeks,0.916942943553536,1.05490585397048,0.868691202669329,0.521395973981193,0.900054318906055
Liver,sgSafe29-MMU,rp48,NSG,F,3weeks,0.94697735459555,1.03812387354378,0.91098687752746,0.874336928495582,1.02558660712179
Liver,sgSafe30-MMU,rp48,NSG,F,3weeks,1.51686023262575,1.29768369877195,0.962174754750641,0.94831391259253,0.9670699736454
Liver,sgSafe33-MMU,rp48,NSG,F,3weeks,0.887152508312065,0.96041241638718,0.836100386100386,0.95350935265666,0.973420091119405
Liver,sgSafe36-MMU,rp48,NSG,F,3weeks,1.00731426839041,0.975793363441325,1.11173641709193,0.919410415263204,0.484268356367932
Liver,sgSafe4-MMU,rp48,NSG,F,3weeks,0.898287626615458,0.959913309937446,1.03971282879056,1.08985877917662,1.18250696230983
Liver,sgSafe5-MMU,rp48,NSG,F,3weeks,0.842571930759121,0.901196533807273,0.807747663752046,1.03519374190646,1.37277192337352
Liver,Nfibmmu-sg3,rp48,NSG,F,3weeks,,,0.0203451917011617,,0
Liver,Bag1mmu-sg2,rp48,NSG,M,1week,0.879460023352817,0.876230675739414,0.857608349143683,,1.04001155568395
Liver,Bag1mmu-sg3,rp48,NSG,M,1week,1.76703867256213,1.38052700274852,1.41045503072389,,0.901343348259425
Liver,Brk1mmu-sg2,rp48,NSG,M,1week,0.621126714211683,0.750149559017666,0.975601192454397,,1.04001155568395
Liver,Cdh6mmu-sg3,rp48,NSG,M,1week,1.4567105621468,1.69610499669617,0.907228070125642,0.77441920143402,1.04001155568395
Liver,Chd7mmu-sg1,rp48,NSG,M,1week,0.881491557143244,0.979643415816926,0.964318438215794,0.840753148880737,1.0028682858381
Liver,Chd7mmu-sg3,rp48,NSG,M,1week,0.678662785698295,0.814736023632185,0.862821597515784,0.838958313213643,0.990487195889478
Liver,Crebbpmmu-sg1,rp48,NSG,M,1week,0.979094601286129,0.970133692713516,1.14275180487458,0.808977399236753,1.00001111123457
Liver,Crebbpmmu-sg2,rp48,NSG,M,1week,1.96484118287852,1.94037983861965,1.27022534636345,0.923676492745827,0.950867708053899
Liver,Crebbpmmu-sg3,rp48,NSG,M,1week,2.05886004744123,1.9170936906881,1.46104526406214,0.980539824738442,0.938547013666006
Liver,Ctnnd1mmu-sg1,rp48,NSG,M,1week,0.970446691680878,0.990616237438409,1.08201580370255,0.848977736198645,1.02323717575357
Liver,Ctnnd1mmu-sg2,rp48,NSG,M,1week,0.736143748634882,0.660616569730747,1.31965378689484,0.779383072626868,0.990487195889478
Liver,Ctnnd1mmu-sg3,rp48,NSG,M,1week,0.760323851572128,0.636021783940339,1.15117213611993,,0.917657255015252
Liver,Gabrr1mmu-sg2,rp48,NSG,M,1week,0.947231661207958,1.01228716118426,0.90085573456762,,0.978834405349602
Liver,Gata6mmu-sg1,rp48,NSG,M,1week,0.999524581809797,1.19009991304149,0.985374539875843,0.845945628431987,1.04001155568395
Liver,Gata6mmu-sg3,rp48,NSG,M,1week,0.408630283700838,0.525385474743058,0.777779372891512,,1.04001155568395
Liver,Gpatch8mmu-sg1,rp48,NSG,M,1week,0.969608650492671,1.16313806514082,0.779055353461853,,1.04001155568395
Liver,Gpatch8mmu-sg2,rp48,NSG,M,1week,0.669659850360884,0.512499487387769,1.28973496866412,,0.866676296403294
Liver,Gpatch8mmu-sg3,rp48,NSG,M,1week,1.46800673254854,1.25367211142271,1.43310673458501,0.929938177668426,0.936010400115557
Liver,Inpp5emmu-sg1,rp48,NSG,M,1week,1.32609199987012,1.30666561267963,0.894094400029761,,1.04001155568395
Liver,Inpp5emmu-sg2,rp48,NSG,M,1week,0.531458761197372,0.647242041135234,0.673367140532856,,1.04001155568395
Liver,KMT5Bmmu-sg1,rp48,NSG,M,1week,1.28497972375518,1.16937875429771,1.15449007226901,,1.04001155568395
Liver,KMT5Bmmu-sg2,rp48,NSG,M,1week,1.47657724017346,1.21306744885016,1.51246034666843,0.756704835212269,0.89143847630053
Liver,KMT5Bmmu-sg3,rp48,NSG,M,1week,1.37964645066371,1.1893980330511,1.19251182210245,0.677688988777893,0.949575768233174
Liver,Kctd10mmu-sg2,rp48,NSG,M,1week,1.00910563589795,0.954783703046922,0.915203504316695,,1.04001155568395
Liver,Kdm5ammu-sg1,rp48,NSG,M,1week,1.92818532718394,2.12331147839185,0.70240717902384,,1.04001155568395
Liver,Lamc1mmu-sg2,rp48,NSG,M,1week,0.756608803900603,0.837750781605058,0.718240140075123,,1.04001155568395
Liver,Maddmmu-sg1,rp48,NSG,M,1week,0.833470376871336,0.916822831644275,0.834221431975206,,1.04001155568395
Liver,Maddmmu-sg3,rp48,NSG,M,1week,1.23945380592426,0.925994018408061,1.11328659383362,,1.04001155568395
Liver,Mgammu-sg1,rp48,NSG,M,1week,0.932831310297877,0.803337506568352,1.17834575717766,,0.953343926043623
Liver,Ptenmmu-sg1,rp48,NSG,M,1week,0.635656548455866,0.581932666777507,0.983578632005704,,1.04001155568395
Liver,Runx1t1mmu-sg2,rp48,NSG,M,1week,0.470451830463754,0.488155242802578,0.826581566012145,,1.04001155568395
Liver,Runx1t1mmu-sg3,rp48,NSG,M,1week,1.04737996910785,0.944259876656248,0.899712539106903,,1.04001155568395
Liver,Trip12mmu-sg3,rp48,NSG,M,1week,0.805286792616588,0.739532613942283,1.66062213765567,,0.850918545559597
Liver,Tsc1mmu-sg1,rp48,NSG,M,1week,0.624112323082903,0.865070604581078,0.7602351613943,,1.04001155568395
Liver,Tsc1mmu-sg2,rp48,NSG,M,1week,1.3300012883791,1.2682438958088,0.934123960940817,0.723858253644558,0.988010977899755
Liver,Tsc2mmu-sg1,rp48,NSG,M,1week,1.64711549348826,1.31837157567224,1.28987631035556,,0.953343926043623
Liver,Zc3h7ammu-sg2,rp48,NSG,M,1week,1.04555008695585,1.64131818468061,0.854798196708568,0.795141996189945,1.04001155568395
Liver,Zeb1mmu-sg1,rp48,NSG,M,1week,0.892114810361979,0.967879597040145,0.907720029013779,,0.924454716163513
Liver,sgNT2-MMU,rp48,NSG,M,1week,1.3917139132276,1.2635391988757,1.19102680224882,,0.975010833453705
Liver,sgNT3-MMU,rp48,NSG,M,1week,0.672975668626297,0.793950714654322,0.857489322133831,,1.04001155568395
Liver,sgSafe19-MMU,rp48,NSG,M,1week,0.526141014448919,0.719417958646446,0.634009370442935,,1.04001155568395
Liver,sgSafe29-MMU,rp48,NSG,M,1week,0.821511847459243,0.916705680758555,0.784185287402624,,1.04001155568395
Liver,sgSafe36-MMU,rp48,NSG,M,1week,1.85899059092258,1.77858957147712,1.14534982233984,,0.982233135923732
Liver,Actr3mmu-sg1,rp48,NSG,M,1week,0.631474383248364,0.869400961041985,0.751231484747494,,1.04001155568395
Liver,Actr3mmu-sg2,rp48,NSG,M,1week,1.15697561570568,0.905158909593076,1.23068008602177,,0.866676296403294
Liver,Actr3mmu-sg3,rp48,NSG,M,1week,1.17312348441355,0.757244950138954,1.60643569209882,,0.832009244547162
Liver,Arpc4mmu-sg1,rp48,NSG,M,1week,0.935004173129381,0.958876369790777,0.97468915165166,,1.04001155568395
Liver,Bag1mmu-sg1,rp48,NSG,M,1week,1.14558413195673,0.916450182717234,1.31394099993858,,0.945465050621775
Liver,Brk1mmu-sg3,rp48,NSG,M,1week,0.951624839199096,0.836065493749611,0.947295758828043,,1.04001155568395
Liver,Chd7mmu-sg2,rp48,NSG,M,1week,1.44324919663073,1.23469491095644,1.41477168971648,0.744043374337102,0.945465050621775
Liver,Ewsr1mmu-sg1,rp48,NSG,M,1week,1.20252040049954,0.967952146294102,1.35750100048002,,0.866676296403294
Liver,Ewsr1mmu-sg2,rp48,NSG,M,1week,0.696815027074114,1.06520247329123,0.864748034854756,,1.04001155568395
Liver,Ewsr1mmu-sg3,rp48,NSG,M,1week,2.33161379074477,1.00434174925071,2.42604126281469,,0.65000722230247
Liver,Gabrr1mmu-sg1,rp48,NSG,M,1week,1.17208540918605,0.645280701616642,1.90235805643282,,0.742865396917109
Liver,Gabrr1mmu-sg3,rp48,NSG,M,1week,0.469753533558268,0.524118838224463,0.697639965624874,,1.04001155568395
Liver,Gata6mmu-sg2,rp48,NSG,M,1week,1.01141135249769,1.18408113766485,0.945077152027458,,1.04001155568395
Liver,Inpp5emmu-sg3,rp48,NSG,M,1week,1.16212779762902,0.916367412979678,1.0399892099329,,0.924454716163513
Liver,Kctd10mmu-sg1,rp48,NSG,M,1week,1.05913053214469,0.941915897076341,0.881429765378146,,0.960010666785186
Liver,Kdm5ammu-sg3,rp48,NSG,M,1week,1.73694415664584,0.617927532955767,1.79952789122023,,0
Liver,Lamc1mmu-sg1,rp48,NSG,M,1week,1.02989332673514,0.973094426261981,0.710218296828496,,1.04001155568395
Liver,Lamc1mmu-sg3,rp48,NSG,M,1week,0.797657473959243,0.825265788495674,0.819840803404164,,1.04001155568395
Liver,Maddmmu-sg2,rp48,NSG,M,1week,0.528274579813322,0.767852154136486,0.966199654405439,,0.910010111223458
Liver,Mgammu-sg2,rp48,NSG,M,1week,1.15299688871752,0.95743326751578,1.55102165862315,0.994094670860625,0.89143847630053
Liver,Mgammu-sg3,rp48,NSG,M,1week,1.20824244621193,1.25245152150693,0.897259006484166,0.676364449323882,1.04001155568395
Liver,Nfibmmu-sg2,rp48,NSG,M,1week,1.49663992264287,1.11399668596529,1.15921145990582,,1.04001155568395
Liver,Ptenmmu-sg2,rp48,NSG,M,1week,0.471143747018697,0.438517032861641,0.880872598234644,,1.04001155568395
Liver,Ptenmmu-sg3,rp48,NSG,M,1week,1.45759764375133,1.47168107853152,1.03214809861296,0.831125892454463,0.996677740863788
Liver,Rac1mmu-sg1,rp48,NSG,M,1week,0.426468225648251,0.374726490342985,1.20939699863912,,0.832009244547162
Liver,Rac1mmu-sg2,rp48,NSG,M,1week,0.493626509110332,0.504909908163382,0.85146586722854,,1.04001155568395
Liver,Rac1mmu-sg3,rp48,NSG,M,1week,0.7576120012245,0.751415413209369,0.95384067143498,,1.04001155568395
Liver,Runx1t1mmu-sg1,rp48,NSG,M,1week,0.858524660300981,0.406812512481795,1.95020264719145,,0.520005777841976
Liver,Setd2mmu-sg2,rp48,NSG,M,1week,0.318934053506523,0.542775763768977,0.441996059201923,,1.04001155568395
Liver,Setd2mmu-sg3,rp48,NSG,M,1week,0.335635287559462,0.568473744660575,0.59421898526802,,1.04001155568395
Liver,Trip12mmu-sg1,rp48,NSG,M,1week,0.768997742484499,0.644418791717957,1.11203364920872,,0.945465050621775
Liver,Trip12mmu-sg2,rp48,NSG,M,1week,0.74047156381889,0.803963644230972,0.752895770813666,,0.960010666785186
Liver,Tsc1mmu-sg3,rp48,NSG,M,1week,1.00262766445479,1.23174394808309,1.04698003327392,,1.04001155568395
Liver,Tsc2mmu-sg2,rp48,NSG,M,1week,0.880322563361784,1.55396505219129,0.817007840483706,,1.04001155568395
Liver,Tsc2mmu-sg3,rp48,NSG,M,1week,0.693560497626598,0.742184265626945,0.892904590110064,,1.04001155568395
Liver,Zc3h7ammu-sg3,rp48,NSG,M,1week,0.69902532806873,0.418256152608451,1.37021432813349,,1.04001155568395
Liver,Zeb1mmu-sg2,rp48,NSG,M,1week,0.61861551336245,0.559314344408767,0.892898145163323,,1.04001155568395
Liver,Zeb1mmu-sg3,rp48,NSG,M,1week,0.756711465109195,0.839964718137976,1.08403731188528,,0.936010400115557
Liver,Zfp574mmu-sg1,rp48,NSG,M,1week,0.726596324229869,1.11183861412111,0.481284199729382,,1.04001155568395
Liver,sgSafe28-MMU,rp48,NSG,M,1week,0.714608926311763,0.89341701838312,0.867080993355185,,1.04001155568395
Liver,sgSafe30-MMU,rp48,NSG,M,1week,1.27044889036175,1.3669908124552,0.793669957789006,,1.04001155568395
Liver,sgSafe33-MMU,rp48,NSG,M,1week,0.498693260105162,0.631572620434285,0.764741641088531,,1.04001155568395
Liver,sgSafe4-MMU,rp48,NSG,M,1week,1.26294252432908,0.977336510812132,1.50422750851926,,0.936010400115557
Liver,sgSafe5-MMU,rp48,NSG,M,1week,0.981973364207611,0.658479913503117,1.38217485313843,,0.866676296403294
Liver,Arpc4mmu-sg3,rp48,NSG,M,1week,0.390322684664704,0.532008799229993,0.546291420954479,,1.04001155568395
Liver,Cdh6mmu-sg2,rp48,NSG,M,1week,0.590599710465682,0.627247095747887,1.26148896799412,,0.866676296403294
Liver,Kctd10mmu-sg3,rp48,NSG,M,1week,1.2965351964262,0.753190410248447,1.58135605957676,,0.693341037122635
Liver,Nfibmmu-sg3,rp48,NSG,M,1week,,,0.749267116410533,,1.04001155568395
Liver,Zc3h7ammu-sg1,rp48,NSG,M,1week,0.698758383857049,0.978069346641643,0.900330536278147,,1.04001155568395
